run_id,model,surface,real_split,probe,probe_label,removed_pcs,peak_accuracy,peak_layer,mean_accuracy,early_accuracy,middle_accuracy,late_accuracy,accuracy_per_layer
REP01_E07,Fanar-1-9B,base,item,real_templates_random,real templates,2,0.8461538461538461,5,0.7164579606440072,0.723076923076923,0.743006993006993,0.6573426573426574,0.538462 0.500000 0.538462 0.807692 0.807692 0.846154 0.807692 0.807692 0.807692 0.769231 0.807692 0.769231 0.769231 0.730769 0.730769 0.730769 0.692308 0.730769 0.730769 0.692308 0.692308 0.692308 0.692308 0.692308 0.730769 0.769231 0.769231 0.769231 0.807692 0.846154 0.730769 0.769231 0.653846 0.692308 0.653846 0.653846 0.615385 0.653846 0.692308 0.653846 0.615385 0.692308 0.653846
REP01_E07,Fanar-1-9B,base,item,real_templates_random,real templates,5,0.7692307692307693,3,0.5992844364937389,0.5846153846153846,0.5804195804195804,0.6503496503496504,0.500000 0.461538 0.615385 0.769231 0.615385 0.730769 0.615385 0.615385 0.538462 0.384615 0.423077 0.307692 0.384615 0.576923 0.500000 0.500000 0.500000 0.538462 0.500000 0.615385 0.615385 0.576923 0.538462 0.653846 0.653846 0.653846 0.653846 0.576923 0.769231 0.769231 0.769231 0.692308 0.653846 0.653846 0.730769 0.653846 0.653846 0.730769 0.615385 0.615385 0.653846 0.615385 0.576923
REP01_E07,Fanar-1-9B,base,item,real_templates_random,real templates,10,0.6153846153846154,3,0.2942754919499106,0.2615384615384616,0.22202797202797206,0.46853146853146854,0.192308 0.307692 0.230769 0.615385 0.461538 0.384615 0.115385 0.115385 0.115385 0.076923 0.076923 0.115385 0.038462 0.000000 0.153846 0.115385 0.192308 0.153846 0.153846 0.192308 0.192308 0.192308 0.307692 0.346154 0.230769 0.269231 0.384615 0.346154 0.307692 0.230769 0.461538 0.423077 0.423077 0.461538 0.500000 0.461538 0.500000 0.538462 0.500000 0.461538 0.423077 0.423077 0.461538
REP01_E07,Fanar-1-9B,base,item,nonce_templates_heldout_roots,nonce held-out roots,0,1.0,3,0.7476744186046511,0.875,0.6590909090909091,0.809090909090909,0.450000 0.600000 0.950000 1.000000 1.000000 1.000000 0.950000 0.950000 0.950000 0.900000 0.850000 0.800000 0.800000 0.600000 0.550000 0.600000 0.550000 0.600000 0.550000 0.450000 0.550000 0.500000 0.450000 0.500000 0.500000 0.550000 0.600000 0.750000 0.950000 0.900000 0.950000 0.950000 0.900000 0.900000 0.800000 0.850000 0.850000 0.850000 0.800000 0.800000 0.750000 0.700000 0.700000
REP01_E07,Fanar-1-9B,base,item,nonce_templates_heldout_roots,nonce held-out roots,1,1.0,3,0.7313953488372092,0.8550000000000001,0.6409090909090908,0.7999999999999999,0.450000 0.500000 0.900000 1.000000 1.000000 1.000000 0.950000 0.950000 0.900000 0.900000 0.800000 0.800000 0.700000 0.600000 0.600000 0.550000 0.500000 0.600000 0.500000 0.450000 0.550000 0.500000 0.450000 0.450000 0.450000 0.500000 0.600000 0.750000 0.950000 0.900000 0.950000 0.950000 0.850000 0.850000 0.850000 0.850000 0.800000 0.800000 0.800000 0.800000 0.750000 0.750000 0.700000
REP01_E07,Fanar-1-9B,base,item,nonce_templates_heldout_roots,nonce held-out roots,2,1.0,3,0.7011627906976745,0.835,0.6,0.7818181818181817,0.450000 0.550000 0.950000 1.000000 1.000000 0.950000 0.900000 0.900000 0.850000 0.800000 0.750000 0.800000 0.750000 0.600000 0.550000 0.550000 0.600000 0.550000 0.500000 0.350000 0.450000 0.350000 0.350000 0.400000 0.400000 0.450000 0.500000 0.650000 0.900000 0.850000 0.950000 0.950000 0.850000 0.800000 0.800000 0.800000 0.800000 0.800000 0.800000 0.750000 0.750000 0.750000 0.700000
REP01_E07,Fanar-1-9B,base,item,nonce_templates_heldout_roots,nonce held-out roots,5,0.95,30,0.6872093023255814,0.6849999999999999,0.6249999999999999,0.8136363636363636,0.250000 0.550000 0.800000 0.600000 0.600000 0.700000 0.850000 0.800000 0.850000 0.850000 0.900000 0.800000 0.700000 0.650000 0.550000 0.500000 0.600000 0.550000 0.450000 0.450000 0.450000 0.450000 0.450000 0.400000 0.400000 0.450000 0.600000 0.750000 0.900000 0.850000 0.950000 0.950000 0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 0.800000 0.800000 0.750000 0.800000 0.700000
REP01_E07,Fanar-1-9B,base,item,nonce_templates_heldout_roots,nonce held-out roots,10,0.9,28,0.5906976744186047,0.47000000000000003,0.5681818181818182,0.7454545454545454,0.250000 0.350000 0.450000 0.400000 0.350000 0.250000 0.650000 0.600000 0.650000 0.750000 0.700000 0.650000 0.650000 0.500000 0.600000 0.400000 0.350000 0.350000 0.400000 0.450000 0.450000 0.500000 0.400000 0.400000 0.450000 0.450000 0.550000 0.700000 0.900000 0.850000 0.900000 0.900000 0.800000 0.700000 0.750000 0.850000 0.750000 0.800000 0.750000 0.850000 0.700000 0.600000 0.650000
REP01_E07,Fanar-1-9B,base,item,train_real_test_nonce_overlap,real -> nonce,0,0.82,5,0.5727906976744186,0.6160000000000001,0.5218181818181818,0.6354545454545455,0.470000 0.490000 0.430000 0.490000 0.760000 0.820000 0.770000 0.670000 0.650000 0.610000 0.610000 0.580000 0.590000 0.570000 0.530000 0.520000 0.470000 0.460000 0.440000 0.460000 0.450000 0.450000 0.440000 0.430000 0.440000 0.460000 0.500000 0.500000 0.580000 0.630000 0.670000 0.700000 0.660000 0.640000 0.680000 0.660000 0.650000 0.640000 0.660000 0.610000 0.630000 0.590000 0.570000
REP01_E07,Fanar-1-9B,base,item,train_real_test_nonce_overlap,real -> nonce,1,0.76,4,0.546279069767442,0.575,0.5640909090909092,0.48454545454545456,0.440000 0.460000 0.430000 0.500000 0.760000 0.630000 0.560000 0.720000 0.610000 0.640000 0.610000 0.530000 0.560000 0.540000 0.520000 0.420000 0.480000 0.540000 0.500000 0.520000 0.510000 0.540000 0.530000 0.510000 0.580000 0.570000 0.580000 0.640000 0.720000 0.630000 0.710000 0.670000 0.580000 0.480000 0.480000 0.470000 0.430000 0.450000 0.450000 0.450000 0.480000 0.530000 0.530000
REP01_E07,Fanar-1-9B,base,item,train_real_test_nonce_overlap,real -> nonce,2,0.76,4,0.44348837209302316,0.499,0.4359090909090909,0.4081818181818182,0.410000 0.330000 0.430000 0.540000 0.760000 0.490000 0.520000 0.570000 0.490000 0.450000 0.480000 0.440000 0.390000 0.400000 0.380000 0.530000 0.540000 0.380000 0.430000 0.310000 0.430000 0.430000 0.410000 0.350000 0.400000 0.380000 0.420000 0.430000 0.580000 0.500000 0.510000 0.470000 0.400000 0.410000 0.430000 0.390000 0.390000 0.400000 0.390000 0.380000 0.340000 0.410000 0.550000
REP01_E07,Fanar-1-9B,base,item,train_real_test_nonce_overlap,real -> nonce,5,0.53,28,0.34511627906976744,0.281,0.37363636363636366,0.3463636363636364,0.210000 0.230000 0.370000 0.500000 0.290000 0.330000 0.140000 0.190000 0.220000 0.330000 0.340000 0.340000 0.330000 0.360000 0.360000 0.330000 0.350000 0.260000 0.280000 0.290000 0.350000 0.340000 0.350000 0.390000 0.360000 0.410000 0.370000 0.440000 0.530000 0.480000 0.530000 0.430000 0.430000 0.400000 0.370000 0.360000 0.320000 0.400000 0.310000 0.290000 0.310000 0.290000 0.330000
REP01_E07,Fanar-1-9B,base,item,train_real_test_nonce_overlap,real -> nonce,10,0.36,3,0.22093023255813957,0.176,0.22454545454545452,0.2545454545454545,0.220000 0.270000 0.290000 0.360000 0.250000 0.110000 0.030000 0.060000 0.030000 0.140000 0.190000 0.210000 0.190000 0.220000 0.190000 0.200000 0.210000 0.190000 0.180000 0.270000 0.280000 0.240000 0.230000 0.270000 0.280000 0.220000 0.240000 0.170000 0.240000 0.260000 0.220000 0.240000 0.280000 0.320000 0.270000 0.280000 0.260000 0.280000 0.270000 0.210000 0.190000 0.210000 0.230000
REP01_E07,Fanar-1-9B,base,item,train_nonce_test_real_overlap,nonce -> real,0,0.94,5,0.8041860465116278,0.8,0.829090909090909,0.7581818181818182,0.420000 0.540000 0.740000 0.840000 0.900000 0.940000 0.920000 0.900000 0.920000 0.880000 0.900000 0.840000 0.920000 0.940000 0.880000 0.840000 0.740000 0.780000 0.760000 0.720000 0.740000 0.740000 0.820000 0.800000 0.760000 0.840000 0.860000 0.840000 0.940000 0.920000 0.860000 0.800000 0.780000 0.800000 0.780000 0.780000 0.760000 0.740000 0.740000 0.740000 0.760000 0.720000 0.740000
REP01_E07,Fanar-1-9B,base,item,train_nonce_test_real_overlap,nonce -> real,1,0.94,28,0.7790697674418605,0.678,0.8154545454545453,0.7981818181818181,0.340000 0.480000 0.660000 0.720000 0.860000 0.460000 0.620000 0.900000 0.880000 0.860000 0.860000 0.840000 0.820000 0.860000 0.800000 0.760000 0.820000 0.780000 0.700000 0.700000 0.780000 0.760000 0.840000 0.780000 0.700000 0.800000 0.860000 0.860000 0.940000 0.920000 0.900000 0.860000 0.880000 0.860000 0.880000 0.860000 0.820000 0.820000 0.800000 0.740000 0.740000 0.680000 0.700000
REP01_E07,Fanar-1-9B,base,item,train_nonce_test_real_overlap,nonce -> real,2,0.86,4,0.6623255813953488,0.636,0.6509090909090909,0.7090909090909091,0.320000 0.500000 0.620000 0.720000 0.860000 0.640000 0.680000 0.700000 0.660000 0.660000 0.600000 0.560000 0.500000 0.560000 0.520000 0.800000 0.780000 0.540000 0.580000 0.540000 0.620000 0.620000 0.640000 0.580000 0.560000 0.680000 0.740000 0.780000 0.780000 0.760000 0.800000 0.780000 0.740000 0.740000 0.760000 0.720000 0.720000 0.700000 0.700000 0.700000 0.700000 0.660000 0.660000
REP01_E07,Fanar-1-9B,base,item,train_nonce_test_real_overlap,nonce -> real,5,0.66,29,0.406046511627907,0.262,0.43636363636363634,0.4763636363636364,0.260000 0.260000 0.320000 0.340000 0.240000 0.320000 0.140000 0.220000 0.220000 0.300000 0.380000 0.340000 0.220000 0.380000 0.320000 0.360000 0.340000 0.300000 0.360000 0.420000 0.420000 0.420000 0.480000 0.400000 0.420000 0.440000 0.540000 0.520000 0.620000 0.660000 0.640000 0.620000 0.580000 0.560000 0.520000 0.460000 0.460000 0.500000 0.460000 0.440000 0.440000 0.400000 0.420000
REP01_E07,Fanar-1-9B,base,item,train_nonce_test_real_overlap,nonce -> real,10,0.34,27,0.19720930232558137,0.11800000000000002,0.22727272727272724,0.2090909090909091,0.080000 0.180000 0.240000 0.080000 0.120000 0.060000 0.060000 0.100000 0.140000 0.120000 0.180000 0.220000 0.180000 0.220000 0.280000 0.200000 0.180000 0.180000 0.160000 0.240000 0.240000 0.280000 0.220000 0.240000 0.220000 0.240000 0.240000 0.340000 0.260000 0.260000 0.240000 0.180000 0.220000 0.240000 0.160000 0.160000 0.260000 0.240000 0.280000 0.200000 0.200000 0.120000 0.220000
REP01_E07b,Fanar-1-9B,full,family,real_templates_random,real templates,0,0.9444444444444444,7,0.7858527131782945,0.7472222222222222,0.7948232323232323,0.8030303030303031,0.458333 0.416667 0.555556 0.638889 0.847222 0.902778 0.888889 0.944444 0.902778 0.916667 0.875000 0.888889 0.847222 0.833333 0.805556 0.791667 0.777778 0.736111 0.708333 0.694444 0.694444 0.722222 0.722222 0.722222 0.763889 0.791667 0.805556 0.819444 0.902778 0.875000 0.861111 0.847222 0.833333 0.819444 0.777778 0.805556 0.819444 0.819444 0.819444 0.791667 0.777778 0.791667 0.777778
REP01_E07b,Fanar-1-9B,full,family,real_templates_random,real templates,1,0.9305555555555556,7,0.7761627906976745,0.7263888888888889,0.7891414141414141,0.7954545454545454,0.416667 0.375000 0.569444 0.625000 0.805556 0.861111 0.833333 0.930556 0.916667 0.930556 0.875000 0.847222 0.847222 0.805556 0.805556 0.805556 0.791667 0.750000 0.736111 0.736111 0.694444 0.722222 0.722222 0.750000 0.736111 0.763889 0.777778 0.791667 0.847222 0.847222 0.861111 0.847222 0.833333 0.805556 0.805556 0.791667 0.805556 0.819444 0.819444 0.791667 0.777778 0.736111 0.763889
REP01_E07b,Fanar-1-9B,full,family,real_templates_random,real templates,2,0.9027777777777778,8,0.7490310077519379,0.6722222222222222,0.7714646464646464,0.773989898989899,0.361111 0.347222 0.555556 0.569444 0.722222 0.736111 0.763889 0.875000 0.902778 0.888889 0.861111 0.875000 0.861111 0.777778 0.791667 0.750000 0.777778 0.736111 0.694444 0.680556 0.638889 0.652778 0.680556 0.722222 0.763889 0.763889 0.791667 0.791667 0.875000 0.847222 0.833333 0.805556 0.791667 0.819444 0.763889 0.805556 0.791667 0.777778 0.750000 0.750000 0.736111 0.763889 0.763889
REP01_E07b,Fanar-1-9B,full,family,real_templates_random,real templates,5,0.8333333333333334,28,0.623062015503876,0.4625,0.6496212121212122,0.7159090909090909,0.208333 0.263889 0.388889 0.402778 0.513889 0.583333 0.597222 0.652778 0.541667 0.472222 0.500000 0.513889 0.472222 0.583333 0.541667 0.611111 0.652778 0.569444 0.625000 0.583333 0.527778 0.569444 0.611111 0.708333 0.777778 0.777778 0.736111 0.777778 0.833333 0.791667 0.763889 0.763889 0.750000 0.750000 0.694444 0.722222 0.708333 0.722222 0.694444 0.694444 0.694444 0.722222 0.722222
REP01_E07b,Fanar-1-9B,full,family,real_templates_random,real templates,10,0.5972222222222222,42,0.32719638242894056,0.23055555555555554,0.29419191919191917,0.4810606060606061,0.222222 0.222222 0.222222 0.236111 0.222222 0.250000 0.208333 0.236111 0.263889 0.222222 0.180556 0.222222 0.236111 0.236111 0.277778 0.319444 0.291667 0.263889 0.208333 0.208333 0.194444 0.236111 0.305556 0.333333 0.486111 0.430556 0.347222 0.347222 0.347222 0.319444 0.361111 0.319444 0.333333 0.361111 0.388889 0.402778 0.458333 0.527778 0.555556 0.555556 0.541667 0.569444 0.597222
REP01_E07b,Fanar-1-9B,full,family,nonce_templates_heldout_roots,nonce held-out roots,0,1.0,3,0.7476744186046511,0.875,0.6590909090909091,0.809090909090909,0.450000 0.600000 0.950000 1.000000 1.000000 1.000000 0.950000 0.950000 0.950000 0.900000 0.850000 0.800000 0.800000 0.600000 0.550000 0.600000 0.550000 0.600000 0.550000 0.450000 0.550000 0.500000 0.450000 0.500000 0.500000 0.550000 0.600000 0.750000 0.950000 0.900000 0.950000 0.950000 0.900000 0.900000 0.800000 0.850000 0.850000 0.850000 0.800000 0.800000 0.750000 0.700000 0.700000
REP01_E07b,Fanar-1-9B,full,family,nonce_templates_heldout_roots,nonce held-out roots,1,1.0,3,0.7313953488372092,0.8700000000000001,0.6363636363636362,0.7954545454545454,0.450000 0.600000 0.950000 1.000000 1.000000 1.000000 0.950000 0.950000 0.900000 0.900000 0.800000 0.800000 0.750000 0.600000 0.550000 0.550000 0.550000 0.600000 0.500000 0.450000 0.550000 0.450000 0.400000 0.450000 0.450000 0.500000 0.600000 0.750000 0.950000 0.850000 0.950000 0.950000 0.900000 0.800000 0.800000 0.850000 0.800000 0.800000 0.800000 0.800000 0.750000 0.750000 0.700000
REP01_E07b,Fanar-1-9B,full,family,nonce_templates_heldout_roots,nonce held-out roots,2,1.0,3,0.7290697674418604,0.86,0.6363636363636362,0.7954545454545454,0.450000 0.550000 0.950000 1.000000 1.000000 1.000000 0.950000 0.950000 0.850000 0.900000 0.850000 0.800000 0.750000 0.550000 0.550000 0.550000 0.550000 0.550000 0.500000 0.450000 0.550000 0.450000 0.400000 0.500000 0.450000 0.500000 0.550000 0.800000 0.950000 0.850000 0.950000 0.950000 0.900000 0.800000 0.800000 0.800000 0.850000 0.800000 0.800000 0.800000 0.750000 0.750000 0.700000
REP01_E07b,Fanar-1-9B,full,family,nonce_templates_heldout_roots,nonce held-out roots,5,1.0,3,0.7372093023255814,0.8550000000000001,0.6477272727272726,0.809090909090909,0.400000 0.550000 0.950000 1.000000 1.000000 0.950000 0.950000 0.950000 0.900000 0.900000 0.850000 0.800000 0.700000 0.550000 0.550000 0.550000 0.550000 0.550000 0.500000 0.500000 0.550000 0.500000 0.450000 0.450000 0.550000 0.550000 0.650000 0.750000 0.950000 0.850000 0.950000 0.950000 0.800000 0.850000 0.850000 0.850000 0.900000 0.850000 0.800000 0.800000 0.750000 0.750000 0.700000
REP01_E07b,Fanar-1-9B,full,family,nonce_templates_heldout_roots,nonce held-out roots,10,0.95,6,0.7337209302325581,0.79,0.6704545454545453,0.809090909090909,0.300000 0.550000 0.800000 0.850000 0.900000 0.900000 0.950000 0.900000 0.900000 0.850000 0.800000 0.800000 0.650000 0.550000 0.550000 0.600000 0.600000 0.600000 0.550000 0.600000 0.600000 0.600000 0.550000 0.600000 0.500000 0.550000 0.600000 0.750000 0.950000 0.850000 0.950000 0.950000 0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 0.800000 0.800000 0.750000 0.750000 0.700000
REP01_E07b,Fanar-1-9B,full,family,train_real_test_nonce_overlap,real -> nonce,0,0.77,5,0.5790697674418606,0.5999999999999999,0.5545454545454548,0.6090909090909091,0.380000 0.360000 0.410000 0.620000 0.760000 0.770000 0.690000 0.690000 0.690000 0.630000 0.610000 0.590000 0.600000 0.580000 0.550000 0.560000 0.510000 0.520000 0.520000 0.510000 0.500000 0.490000 0.490000 0.500000 0.510000 0.520000 0.540000 0.550000 0.630000 0.640000 0.640000 0.640000 0.640000 0.640000 0.640000 0.640000 0.640000 0.640000 0.620000 0.590000 0.600000 0.520000 0.530000
REP01_E07b,Fanar-1-9B,full,family,train_real_test_nonce_overlap,real -> nonce,1,0.74,8,0.5232558139534884,0.5319999999999999,0.5354545454545455,0.49090909090909085,0.380000 0.340000 0.390000 0.580000 0.660000 0.580000 0.500000 0.440000 0.740000 0.710000 0.600000 0.410000 0.370000 0.460000 0.390000 0.360000 0.460000 0.540000 0.560000 0.550000 0.540000 0.510000 0.530000 0.530000 0.570000 0.630000 0.640000 0.570000 0.720000 0.550000 0.680000 0.610000 0.480000 0.460000 0.440000 0.420000 0.420000 0.420000 0.450000 0.620000 0.600000 0.540000 0.550000
REP01_E07b,Fanar-1-9B,full,family,train_real_test_nonce_overlap,real -> nonce,2,0.74,28,0.5090697674418605,0.5559999999999999,0.49909090909090903,0.48636363636363633,0.350000 0.350000 0.380000 0.520000 0.690000 0.710000 0.670000 0.660000 0.590000 0.640000 0.560000 0.530000 0.510000 0.450000 0.450000 0.560000 0.440000 0.480000 0.500000 0.470000 0.410000 0.430000 0.450000 0.410000 0.390000 0.410000 0.470000 0.530000 0.740000 0.620000 0.600000 0.570000 0.540000 0.480000 0.470000 0.520000 0.500000 0.470000 0.460000 0.450000 0.460000 0.530000 0.470000
REP01_E07b,Fanar-1-9B,full,family,train_real_test_nonce_overlap,real -> nonce,5,0.69,29,0.4993023255813953,0.49800000000000005,0.5109090909090909,0.4772727272727273,0.410000 0.330000 0.490000 0.480000 0.450000 0.420000 0.550000 0.580000 0.610000 0.660000 0.640000 0.560000 0.590000 0.460000 0.490000 0.410000 0.410000 0.480000 0.440000 0.450000 0.430000 0.430000 0.440000 0.470000 0.490000 0.480000 0.500000 0.610000 0.590000 0.690000 0.630000 0.550000 0.460000 0.510000 0.480000 0.500000 0.500000 0.460000 0.500000 0.480000 0.440000 0.430000 0.490000
REP01_E07b,Fanar-1-9B,full,family,train_real_test_nonce_overlap,real -> nonce,10,0.52,27,0.37976744186046507,0.277,0.4245454545454546,0.3836363636363637,0.180000 0.240000 0.350000 0.200000 0.200000 0.250000 0.250000 0.350000 0.320000 0.430000 0.340000 0.380000 0.370000 0.390000 0.430000 0.390000 0.380000 0.370000 0.370000 0.430000 0.420000 0.440000 0.420000 0.400000 0.470000 0.500000 0.470000 0.520000 0.470000 0.430000 0.470000 0.480000 0.450000 0.410000 0.340000 0.390000 0.390000 0.440000 0.430000 0.420000 0.440000 0.240000 0.270000
REP01_E07b,Fanar-1-9B,full,family,train_nonce_test_real_overlap,nonce -> real,0,0.86,6,0.7187596899224806,0.7186666666666668,0.7318181818181819,0.6927272727272726,0.326667 0.433333 0.640000 0.773333 0.813333 0.846667 0.860000 0.853333 0.860000 0.780000 0.773333 0.726667 0.786667 0.806667 0.740000 0.720000 0.640000 0.666667 0.673333 0.653333 0.646667 0.720000 0.706667 0.706667 0.680000 0.746667 0.746667 0.766667 0.840000 0.793333 0.813333 0.746667 0.733333 0.753333 0.726667 0.693333 0.706667 0.653333 0.686667 0.686667 0.680000 0.653333 0.646667
REP01_E07b,Fanar-1-9B,full,family,train_nonce_test_real_overlap,nonce -> real,1,0.8466666666666667,8,0.7031007751937984,0.6813333333333332,0.7142424242424242,0.7006060606060607,0.326667 0.440000 0.586667 0.720000 0.766667 0.786667 0.793333 0.793333 0.846667 0.753333 0.753333 0.713333 0.706667 0.773333 0.720000 0.700000 0.693333 0.673333 0.633333 0.620000 0.606667 0.660000 0.660000 0.633333 0.626667 0.746667 0.766667 0.746667 0.846667 0.806667 0.846667 0.780000 0.760000 0.753333 0.733333 0.740000 0.693333 0.640000 0.693333 0.713333 0.673333 0.646667 0.660000
